id,rating
0,3.5692564830374867
1,12.406783335989413
2,0.0
3,8.472432076504704
4,11.94216890582064
5,2.5758540905579936
6,11.250381038425608
7,0.0
8,12.637355660419436
9,15.0
10,13.942354960042891
11,15.0
12,12.206763808592832
13,10.102046516209391
14,6.7959732606734455
15,15.0
16,15.0
17,14.19507341689018
18,6.219419561352059
19,12.798264487180825
20,5.965774470382491
21,9.577275116625108
22,4.686152035210672
23,10.038710383625826
24,9.247424374294448
25,8.464234222492916
26,15.0
27,10.638323472473656
28,5.6548240686605835
29,9.519922427316331
30,7.8688506165414065
31,15.0
32,12.568379802168696
33,12.195070021174763
34,15.0
35,15.0
36,15.0
37,0.8542191064212841
38,8.039967526577067
39,15.0
40,10.21192522398955
41,13.940266274402886
42,5.295376534476658
43,15.0
44,10.302974071306686
45,6.679508327314356
46,15.0
47,3.0258012611711202
48,12.625655490815916
49,10.628134455610159
50,15.0
51,15.0
52,4.941608527256924
53,13.254675329347904
54,7.263176644636749
55,4.519269019009999
56,11.549235927850184
57,6.446152232708961
58,10.285743691577498
59,15.0
60,15.0
61,7.6479889848101195
62,4.501054948449608
63,11.711071803364405
64,14.025759802122591
65,9.119136753930936
66,6.282184296143828
67,13.299734321517242
68,15.0
69,14.766000918335294
70,12.205994611012155
71,9.781715812812031
72,7.09498309100777
73,6.131960012957349
74,10.691058648848113
75,4.345090566937786
76,10.323411508713917
77,4.777972784639531
78,15.0
79,6.7503467512815085
80,15.0
81,8.573322896811808
82,8.737127949281422
83,15.0
84,15.0
85,15.0
86,6.563437282494922
87,15.0
88,2.8086094617674853
89,10.557343577799472
90,11.392068958232883
91,12.175868626113592
92,15.0
93,12.482349694629193
94,3.689120983494308
95,13.969944241329033
96,5.618707913290791
97,15.0
98,15.0
99,13.38474721167193
100,12.244437241317648
101,6.1947560665760015
102,15.0
103,5.008819269037276
104,7.354848232975807
105,0.0
106,15.0
107,11.822131572160297
108,0.1647619066617685
109,15.0
110,15.0
111,9.578572377783042
112,8.863065986934744
113,15.0
114,10.334889394854683
115,6.032492485636715
116,15.0
117,4.092889275863617
118,11.501300146634485
119,5.797820790544735
120,14.112345703743342
121,11.159013136317137
122,15.0
123,15.0
124,7.733104446885756
125,15.0
126,8.25924133179988
127,15.0
128,13.093369180014362
129,12.409512661013856
130,15.0
131,15.0
132,8.918071507807921
133,15.0
134,7.019133923532348
135,15.0
136,15.0
137,15.0
138,15.0
139,6.672747655504518
140,7.439192152859909
141,15.0
142,9.696855739663027
143,12.253538463244087
144,15.0
145,15.0
146,15.0
147,15.0
148,11.942364883867604
149,5.53020644952008
150,5.905557835558866
151,15.0
152,8.383566583455815
153,10.316463703017845
154,7.124219909001976
155,15.0
156,15.0
157,15.0
158,11.208536625101678
159,8.901855939988142
160,10.69753837805265
161,7.454687649671634
162,15.0
163,8.572081691140177
164,14.32532031538534
165,0.0
166,15.0
167,15.0
168,15.0
169,15.0
170,15.0
171,13.289180713373668
172,13.184658855267688
173,15.0
174,15.0
175,9.428126628903206
176,10.747111486602034
177,7.226961222206838
178,8.850146829976309
179,14.521681772720282
180,6.999478343538905
181,10.339178429068157
182,15.0
183,15.0
184,8.08934541021479
185,11.358074560774282
186,13.98212792949476
187,10.992465318963866
188,11.997589931936236
189,10.993867383024824
190,15.0
191,13.817140881780013
192,11.838911466988517
