Id,rating
0,0.5753628634324767
1,1.0884582048234683
2,0.1375219907606752
3,5.644551912377775
4,2.4059488234451902
5,-0.16025665316257287
6,0.3316479118881832
7,1.5700284681613108
8,-0.11008472004861458
9,3.9911123567945985
10,1.1516585670244917
11,2.128665545344811
12,5.8569388631644
13,1.283873138906034
14,0.3460676216600893
15,1.190899494283189
16,3.8786743555843795
17,1.182328986423636
18,1.3532373909175666
19,0.9292479652006027
20,2.8023939790747185
21,-1.1553419754170942
22,1.3266308767436006
23,2.5748882018786787
24,0.6044005544075379
25,2.5825841845579465
26,1.920410753231709
27,0.7304823530218003
28,5.359069530193686
29,0.48988456573214556
30,3.3017666620919717
31,0.026599585033495687
32,-0.5264023177299761
33,1.2701304136044806
34,1.4947204778376053
35,-1.9093915504244836
36,-0.7012945476271267
37,0.8306861906266145
38,2.624463792711614
39,4.442586995654523
40,2.419929887316826
41,6.779280917560701
42,-0.9950066115077155
43,2.1356305280150476
44,5.621788557998045
45,1.04929113432717
46,6.832972974231741
47,2.045926583037078
48,0.48669834996542516
49,2.828992565231937
50,-0.29449192570378074
51,0.8152938212306513
52,3.4768475741168046
53,2.0357272210320856
54,2.173061946130666
55,1.66523225137697
56,2.092828185560233
57,3.628424191747065
58,1.9085321491236331
59,1.681275885091918
60,1.2137571132922527
61,0.2870724751787339
62,1.3451590467553607
63,3.2199756880876524
64,3.3182436997664406
65,1.8842140461743297
66,1.8239044352148486
67,-0.18147729151590367
68,2.497484784280097
69,0.8114138488153034
70,2.7284028685927595
71,1.4837332805567434
72,1.6608527863443048
73,1.470726847896596
74,-0.23050874540278063
75,2.3853501643108737
76,2.5494529337600236
77,2.846287078155705
78,-0.29486988707641637
79,2.4086274960804896
80,2.7775604643966116
81,4.569238409662179
82,0.536567928712447
83,-0.6464034878385412
84,-3.5504225608166715
85,2.6113913448501824
86,3.120626671580541
87,4.19072574739219
88,3.627034830707472
89,-1.4151775222066703
90,0.8101198556488176
91,1.4350802993738858
92,0.6131078063463724
93,1.2651357145866255
94,2.2598901706357517
95,0.8719137167380282
96,3.725381304577094
97,1.9064017223942837
98,1.3579601376652521
99,2.423508025762114
100,-0.1575356012561011
101,1.80798640910074
102,-1.4549598998552982
103,0.40311983757049563
104,1.0729139009000728
105,0.5868853633280492
106,-0.08603945648076528
107,0.3832352337731234
108,3.513490353668776
109,3.007530158728359
110,0.028713929284032158
111,1.0268855598246338
112,5.243468573796139
113,0.2540705221450827
114,3.3150415595032467
115,3.9921498599252407
116,-6.973704718965604
117,1.9761558595544193
118,2.6394832053771884
119,2.6314742044664694
120,0.919940851674276
121,0.3763902785844325
122,-0.21257715667041543
123,0.9620541929927678
124,2.9851861759526988
125,1.1321969411310904
126,3.1687152047993816
127,1.9014329026628514
128,3.3767776009081154
129,0.2407543848170884
130,2.6779379019529235
131,2.5371444452020473
132,1.0489208584702887
133,5.132060750439111
134,2.844702493563177
135,1.882614691486702
136,1.2057261783923219
137,4.9087578225334365
138,0.526225997714852
139,1.4756659809202903
140,-1.652904749219513
