Id,rating
0,0.0
1,2.5504022
2,0.0
3,3.6267796
4,1.5095341
5,1.3819455
6,1.650391
7,0.0
8,1.3875533
9,0.57196385
10,0.31563368
11,3.1229503
12,2.421205
13,0.0
14,1.8930161
15,0.060244888
16,3.563762
17,0.0
18,3.1537716
19,1.9821242
20,2.3122911
21,0.0
22,0.0
23,2.2257218
24,1.6771178
25,3.1969724
26,0.0
27,2.112762
28,3.6986399
29,1.9292338
30,2.312234
31,2.0306036
32,3.5550623
33,0.0
34,0.0
35,3.4662104
36,0.0
37,0.65268797
38,2.6565366
39,5.0
40,1.6965753
41,3.2185915
42,0.0
43,4.467288
44,4.104729
45,0.0
46,0.0
47,1.2411782
48,0.0
49,2.3097184
50,0.0
51,3.6785665
52,2.8865204
53,1.8017415
54,4.1889844
55,2.8680277
56,1.1880742
57,3.8678856
58,0.0
59,0.09133914
60,0.0
61,0.0
62,0.12863243
63,1.6421379
64,3.15885
65,0.0
66,1.7310227
67,0.0
68,1.4225599
69,1.7473402
70,1.784856
71,0.868067
72,0.0
73,5.0
74,0.0
75,0.7887217
76,1.7946748
77,2.6024368
78,0.0
79,1.4011658
80,3.6561666
81,1.3798354
82,1.6860136
83,0.0
84,0.0
85,3.639909
86,4.4347773
87,3.5971615
88,3.5882597
89,1.7010862
90,0.0
91,1.7741796
92,0.0
93,0.0
94,0.0
95,0.0
96,0.09818563
97,3.7684247
98,1.6456908
99,1.0893122
100,1.6889752
101,1.475366
102,2.3063803
103,1.5085784
104,0.47070453
105,0.0
106,1.6940637
107,0.0
108,1.1090258
109,0.9575671
110,0.0
111,1.4323397
112,4.564467
113,0.2662144
114,0.0
115,0.17687634
116,0.0
117,2.8318748
118,4.5815134
119,0.0
120,3.2662401
121,1.6968123
122,3.2412498
123,1.4721582
124,1.8909397
125,0.0
126,3.2127194
127,3.697806
128,1.7735026
129,0.42624453
130,3.5859618
131,1.1838781
132,0.8687928
133,1.3775997
134,3.3778732
135,0.0
136,1.8129627
137,3.830102
138,1.8848759
139,1.6287783
140,0.0
141,0.0
142,2.5727224
143,0.0
144,0.0
145,3.5636842
146,3.0647202
147,1.7181333
148,1.362921
149,1.2415062
150,1.1649097
151,0.0
152,1.5495728
153,3.8702283
154,2.1700027
155,0.0
156,1.6374649
157,0.0
158,1.7636148
159,0.4964011
160,1.9704113
161,0.0
162,2.6181583
163,0.0
164,3.4903553
165,1.6207992
166,3.361846
167,1.9678743
168,4.061117
169,0.0
170,1.6097682
171,1.6832968
172,2.716289
173,4.756523
174,1.7682475
175,0.0
176,4.59149
177,0.0
178,1.6822288
179,1.8940697
180,3.9984448
181,1.4218338
182,0.0
183,0.0
184,1.8393497
185,0.7404557
186,0.0
187,1.2718307
188,0.0
189,0.42434803
190,2.6673007
191,0.6923654
192,3.376862
193,0.0
194,0.77499545
195,1.0360081
196,4.595435
197,1.756943
198,0.0
199,0.0
200,0.0
201,2.3619463
202,0.6585561
203,0.0
204,1.3911313
205,2.1006951
206,1.3012183
207,0.06968421
208,1.5531777
209,1.5663048
210,2.0458848
211,1.4150009
212,0.0
213,0.0
214,0.0
215,5.0
216,1.7387979
217,3.3367214
218,4.8810606
219,0.0
220,1.7122126
221,0.49949983
222,1.8217181
223,0.0
224,4.634433
225,0.0
226,0.7164016
227,1.1062994
228,0.0
229,2.1426873
230,0.0
231,1.6014043
232,1.2021862
233,3.667051
234,0.0
235,4.910365
236,1.8016933
237,0.0
238,5.0
239,4.1782517
240,2.830596
241,0.0
242,1.4087895
243,2.1565874
244,0.62171006
245,4.1050777
246,3.7139773
247,0.7264267
248,0.0
249,0.59241486
250,0.0
251,3.753035
252,0.0
253,2.4302242
254,4.3180814
255,0.0
256,3.197732
257,2.33449
258,0.0
259,1.4851738
260,3.367741
261,3.5029008
262,0.0
263,4.2760158
264,1.9173685
265,3.794969
266,0.0
267,0.0
268,0.3408245
269,1.546362
270,4.474869
271,0.0
272,5.0
273,0.0
274,3.3372352
275,0.0
276,1.4292426
277,0.0
278,0.0
279,0.0
280,1.7679008
281,1.6334872
282,1.289745
283,0.6010475
284,3.1901896
285,4.4585423
286,3.6019604
287,0.0
288,2.9947097
289,1.7929212
290,0.0
291,1.9496111
292,1.7771151
293,0.0
294,3.317871
295,0.0
296,0.0
297,2.1309762
298,1.5068349
299,1.1355377
300,2.3483932
301,3.5756743
302,1.4102793
303,1.435058
304,0.0
305,2.770914
306,1.6123134
307,1.6134818
308,0.0137862265
309,0.0033454
310,1.571894
311,0.0
312,0.0
313,0.0
314,1.5426862
315,0.0
316,0.0
317,1.5128877
318,0.0
319,0.16703525
320,0.0
321,3.5046673
322,0.0
323,0.0
324,3.0388546
325,0.0
326,0.0
327,0.0
328,2.240042
329,0.54054713
330,1.5785816
331,1.6526045
332,0.0
333,0.1812999
334,3.4902868
335,0.7713702
336,1.2911391
337,1.3775876
338,2.2459946
339,1.9462546
340,0.0
341,0.06125799
342,4.5048914
343,4.318733
344,1.886861
345,0.0
346,0.949175
347,3.8681827
348,0.79685414
349,0.0
