Id,rating
0,2.056
1,0.005
2,0.944
3,1.884
4,0.72
5,3.89
6,2.215
7,3.431
8,2.465
9,0.088
10,1.147
11,2.379
12,1.269
13,1.264
14,3.253
15,0.162
16,3.144
17,1.052
18,0.016
19,1.173
20,0.603
21,1.34
22,0.459
23,4.307
24,1.917
25,1.44
26,2.871
27,0.685
28,3.128
29,0.0
30,2.628
31,1.468
32,1.145
33,1.859
34,0.5
35,2.728
36,2.472
37,0.055
38,1.916
39,2.33
40,2.902
41,2.531
42,0.148
43,1.235
44,1.369
45,0.361
46,3.586
47,3.773
48,0.764
49,1.61
50,2.762
51,0.306
52,3.963
53,0.944
54,0.0
55,1.287
56,3.14
57,2.14
58,0.798
59,0.55
60,1.867
61,2.156
62,1.264
63,2.915
64,2.047
65,3.466
66,3.523
67,0.352
68,0.548
69,0.182
70,1.074
71,3.474
72,2.94
73,1.041
74,0.0
75,0.917
76,1.872
77,0.688
78,0.934
79,2.66
80,0.366
81,2.285
82,0.449
83,0.0
84,0.124
85,3.13
86,0.103
87,2.439
88,3.21
89,1.34
90,0.454
91,1.558
92,0.326
93,0.201
94,3.297
95,2.124
96,3.04
97,3.278
98,0.319
99,2.545
100,1.528
101,3.14
102,0.412
103,3.405
104,3.95
105,0.202
106,0.0
107,2.706
108,4.116
109,1.94
110,1.678
111,1.6
112,2.73
113,0.0
114,4.143
115,4.567
116,2.344
117,2.359
118,0.986
119,0.998
120,2.739
121,2.255
122,0.871
123,1.242
124,1.909
125,1.204
126,2.455
127,4.183
128,1.315
129,0.0
130,0.884
131,2.096
132,0.896
133,1.063
134,0.919
135,2.378
136,2.606
137,3.915
138,0.06
139,3.019
140,2.433
141,0.783
142,1.284
143,2.408
144,1.482
145,2.14
146,2.48
147,0.987
148,0.656
149,2.695
150,4.208
151,4.209
152,0.462
153,0.077
154,1.05
155,0.884
156,0.391
157,0.604
158,0.104
159,2.998
160,2.81
161,0.049
162,2.093
163,3.44
164,0.974
165,0.01
166,2.675
167,3.035
168,3.164
169,2.117
170,2.479
171,0.054
172,4.166
173,2.063
174,0.436
175,0.0
176,0.259
177,0.166
178,1.024
179,0.503
180,0.647
181,0.0
182,1.663
183,0.24
184,0.095
185,0.786
186,4.4
187,1.0
188,3.969
189,4.128
190,2.184
191,1.084
192,2.698
193,1.274
194,1.586
195,3.273
196,1.774
197,0.684
198,0.014
199,1.293
200,0.795
201,2.323
202,1.496
203,0.403
204,2.612
205,0.018
206,0.439
207,2.239
208,2.044
209,0.027
210,3.567
211,0.488
212,0.246
213,3.749
214,2.094
215,0.734
216,2.411
217,0.919
218,1.595
219,0.286
220,1.132
221,2.52
222,2.866
223,0.981
224,3.778
225,0.819
226,3.09
227,4.194
228,0.764
229,0.418
230,0.0
231,2.763
232,3.201
233,1.865
234,1.273
235,1.191
236,0.057
237,0.53
238,1.32
239,1.176
240,1.462
241,0.99
242,3.63
243,0.185
244,0.811
245,2.436
246,1.843
247,2.764
248,0.257
249,3.09
250,0.01
251,0.326
252,0.236
253,3.27
254,1.838
255,0.482
256,1.003
257,4.09
258,0.0
259,3.361
260,2.648
261,1.894
262,0.0
263,1.633
264,1.665
265,0.573
266,0.008
267,3.455
268,1.041
269,2.797
270,2.447
271,1.065
272,2.427
273,3.522
274,3.517
275,1.1
276,2.318
277,0.695
278,0.113
279,0.676
280,2.115
281,2.894
282,0.063
283,3.474
284,3.137
285,0.377
286,2.956
287,0.0
288,4.157
